,Net_comb,k1,k2,dispersionCoefG1,dispersionCoefG2,DispCoeff_avg
75,ALL,250,75,0.9732050529081868,"0.870004836030397
",0.921604944469292
141,ALL,80,70,0.9436328383580773,"0.898830255352584
",0.9212315468553307
142,ALL,80,80,0.9432254340702805,"0.8983636981748905
",0.9207945661225855
50,ALL,200,100,0.9689653272560602,"0.8719377157663833
",0.9204515215112218
11,ALL,100,60,0.9531181298147945,"0.8876926391801434
",0.9204053844974689
68,ALL,250,100,0.9712439369248693,"0.8684419844006654
",0.9198429606627674
32,ALL,125,50,0.9625437227458692,"0.8757988786162846
",0.9191713006810769
149,ALL,90,50,0.949031333483488,"0.889206077118544
",0.919118705301016
133,ALL,75,75,0.9394727993659316,"0.8987076787541586
",0.9190902390600451
123,ALL,70,70,0.9353071484901865,"0.9025450923879198
",0.9189261204390531
140,ALL,80,60,0.942993632353154,"0.8944228605362351
",0.9187082464446945
114,ALL,60,80,0.9263637596212333,"0.9110522913689909
",0.9187080254951121
148,ALL,90,40,0.949443103061324,"0.8874746826661196
",0.9184588928637218
122,ALL,70,60,0.9337555441975192,"0.9030648937755262
",0.9184102189865226
49,ALL,175,75,0.9685491235192737,"0.8682596517106651
",0.9184043876149695
57,ALL,200,75,0.970547927288429,"0.8653576507434213
",0.9179527890159251
104,ALL,50,80,0.9099106404060538,"0.9258308155658725
",0.9178707279859633
132,ALL,75,50,0.9392845217622404,"0.8961079057124308
",0.9176962137373357
10,ALL,100,50,0.9533513509215072,"0.8820387935787751
",0.9176950722501411
139,ALL,80,50,0.9435787542651514,"0.8913438896051069
",0.9174613219351291
41,ALL,150,75,0.9650014687929904,"0.8696099095524328
",0.9173056891727116
48,ALL,175,50,0.9699000206695453,"0.8638943926000646
",0.9168972066348049
56,ALL,200,50,0.9725881375644315,"0.8597631781819767
",0.9161756578732041
105,ALL,50,90,0.9120759877775141,"0.9192679878769913
",0.9156719878272527
113,ALL,60,70,0.9247317704507134,"0.9058554266485774
",0.9152935985496454
103,ALL,50,70,0.9120698868261726,"0.918152923883401
",0.9151114053547869
40,ALL,150,50,0.9666010358207773,"0.8628145693784884
",0.9147078025996329
9,ALL,100,40,0.9540347103923749,"0.8753725418849791
",0.914703626138677
138,ALL,80,40,0.9456701352530321,"0.8829316874877979
",0.914300911370415
112,ALL,60,60,0.9253596787252704,"0.9019391043296193
",0.9136493915274448
87,ALL,40,100,0.8896876516824236,"0.9353757020627782
",0.9125316768726008
74,ALL,250,50,0.9750827450134331,"0.8488925491628901
",0.9119876470881616
111,ALL,60,50,0.9242764557105461,"0.8991340154855322
",0.9117052355980391
121,ALL,70,50,0.9359008791965057,"0.8862749642092428
",0.9110879217028742
120,ALL,70,40,0.9362119480116744,"0.8856096031110563
",0.9109107755613653
8,ALL,100,30,0.9545653509620351,"0.865834167269839
",0.910199759115937
147,ALL,90,30,0.9508279718242018,"0.8660433135908817
",0.9084356427075417
102,ALL,50,60,0.9108785555675263,"0.9054650967930633
",0.9081718261802948
110,ALL,60,40,0.9237622210154659,"0.8917763551663462
",0.9077692880909061
95,ALL,40,90,0.8857024749602924,"0.9296031103817235
",0.907652792671008
94,ALL,40,80,0.890903905783178,"0.9219436051890425
",0.9064237554861103
137,ALL,80,30,0.9437981481213565,"0.8678405929649738
",0.9058193705431652
93,ALL,40,70,0.8907186914102025,"0.9187018372131395
",0.904710264311671
101,ALL,50,50,0.908822128794492,"0.8996587965474353
",0.9042404626709637
119,ALL,70,30,0.9364118421608305,"0.8711716120265862
",0.9037917270937084
77,ALL,30,100,0.8646601829286183,"0.9382489741397302
",0.9014545785341743
92,ALL,40,60,0.8876356718185333,"0.9125136342531157
",0.9000746530358246
100,ALL,50,40,0.910224902524877,"0.8894910677098676
",0.8998579851173722
85,ALL,30,90,0.8654178709643834,"0.9328950581526267
",0.8991564645585051
109,ALL,60,30,0.9269457660182143,"0.8694199158250222
",0.8981828409216183
84,ALL,30,80,0.8631567390416329,"0.9292438077276961
",0.8962002733846646
91,ALL,40,50,0.8881989079745103,"0.9035540510135922
",0.8958764794940512
99,ALL,50,30,0.9115383465427774,"0.8696064620857216
",0.8905724043142496
83,ALL,30,70,0.8591535648947338,"0.9218815507860965
",0.8905175578404152
90,ALL,40,40,0.8898149981986745,"0.8895565695796656
",0.8896857838891701
5,ALL,100,20,0.9545331526289668,"0.8225523703734717
",0.8885427615012192
146,ALL,90,20,0.9517200019380091,"0.8249498920278799
",0.8883349469829445
25,ALL,10,90,0.8369008748654373,"0.9363283520635778
",0.8866146134645075
82,ALL,30,60,0.8609408452092712,"0.9122294097655732
",0.8865851274874221
136,ALL,80,20,0.9449448578826379,"0.825851979181772
",0.885398418532205
81,ALL,30,50,0.8589576445221793,"0.9108404636849368
",0.884899054103558
66,ALL,20,80,0.8324148277625535,"0.935158894704424
",0.8837868612334887
59,ALL,20,100,0.83054809287704,"0.9356733333658307
",0.8831107131214353
118,ALL,70,20,0.9377485211841661,"0.8270448027049827
",0.8823966619445744
67,ALL,20,90,0.8279574432645131,"0.9353776173221614
",0.8816675302933372
89,ALL,40,30,0.8892600972941339,"0.8705407255967061
",0.8799004114454201
17,ALL,10,100,0.8152058014509158,"0.9437526634080994
",0.8794792324295075
108,ALL,60,20,0.9268163267604145,"0.8275546447439668
",0.8771854857521906
80,ALL,30,40,0.8577621373532334,"0.8963208825522044
",0.8770415099527189
65,ALL,20,70,0.82338104367669,"0.9278031496446184
",0.8755920966606542
64,ALL,20,60,0.8247227530640246,"0.9179169639315234
",0.871319858497774
79,ALL,30,30,0.8627106171767175,"0.8741157486995249
",0.8684131829381212
98,ALL,50,20,0.9098799800638023,"0.8259259081926767
",0.8679029441282395
23,ALL,10,70,0.8043551026275126,"0.9261502808255513
",0.865252691726532
63,ALL,20,50,0.8248702401108384,"0.9046419183244157
",0.864756079217627
22,ALL,10,60,0.8107071902562565,"0.9163824581402783
",0.8635448241982674
24,ALL,10,80,0.793191823838004,"0.9275645083296323
",0.8603781660838181
88,ALL,40,20,0.890657469562196,"0.829259225565507
",0.8599583475638515
62,ALL,20,40,0.8253311507873278,"0.8930925213917729
",0.8592118360895503
21,ALL,10,50,0.8073047940198214,"0.9080664020423738
",0.8576855980310976
61,ALL,20,30,0.8249906452644032,"0.8733473466482922
",0.8491689959563478
78,ALL,30,20,0.8566873726468804,"0.827155887747283
",0.8419216301970818
19,ALL,10,30,0.7944085255066262,"0.8729849795793123
",0.8336967525429693
20,ALL,10,40,0.7684957474440028,"0.8923946008846585
",0.8304451741643306
60,ALL,20,20,0.8284941165639549,"0.8260132440190648
",0.8272536802915098
144,ALL,90,10,0.9524674175704322,"0.6944196045949395
",0.8234435110826859
0,ALL,100,10,0.9557902859111292,"0.6904389295618011
",0.8231146077364652
134,ALL,80,10,0.9446421243175895,"0.6874273757597594
",0.8160347500386744
116,ALL,70,10,0.9391759518620109,"0.6907503507321188
",0.8149631512970648
106,ALL,60,10,0.9292199817014736,"0.6914030711185981
",0.8103115264100358
96,ALL,50,10,0.912998747095799,"0.6875426743726342
",0.8002707107342166
86,ALL,40,10,0.8917163927079148,"0.6900508980174678
",0.7908836453626913
18,ALL,10,20,0.7536191713322269,"0.8223949360549944
",0.7880070536936106
76,ALL,30,10,0.8622196251392814,"0.6861824571822216
",0.7742010411607515
58,ALL,20,10,0.825021944510872,"0.6878058310073341
",0.756413887759103
16,ALL,10,10,0.7624977433302228,"0.6725507902840984
",0.7175242668071606
